NodeCount,ArcCount,Objective,Repetition,Status,ProblemCode,SolverInfo,StarterProcessId,WorkerProcessId,StarterWorkerPidMatch,WorkerPidConfirmedByResult,MonitoringAttached,MonitoringSource,StarterExitCode,WorkerExitCode,SamplingPeriod_s,MemorySamples_ModelPlusSolve,MemorySamples_Optimize,BaselineBeforeModelWorkingSet_MB,BaselineBeforeModelPrivateMemory_MB,BaselineBeforeOptimizeWorkingSet_MB,BaselineBeforeOptimizePrivateMemory_MB,SampledPeakModelPlusSolveWorkingSet_MB,SampledPeakModelPlusSolvePrivateMemory_MB,SampledPeakOptimizeWorkingSet_MB,SampledPeakOptimizePrivateMemory_MB,PeakModelPlusSolveWorkingSet_MB,PeakModelPlusSolvePrivateMemory_MB,PeakOptimizeWorkingSet_MB,PeakOptimizePrivateMemory_MB,AdditionalPeakWorkingSet_MB,AdditionalPeakPrivateMemory_MB,AdditionalModelPlusSolveWorkingSet_MB,AdditionalModelPlusSolvePrivateMemory_MB,MemoryMeasurementValid,MemoryMeasurementNote,SolverTime_s,YALMIPTime_s,OptimizeWallTime_s,RelativeGap_percent,AbsoluteGap,ApproxBinaryVariables,ApproxContinuousVariables,ErrorMessage
11,17,energy,2,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28332,33340,0,1,1,worker-reported-pid,0,NaN,0.05,67,17,508.51171875,412.015625,658.50390625,521.69921875,739.6484375,595.59765625,739.6484375,595.59765625,739.6484375,595.59765625,739.6484375,595.59765625,81.14453125,73.8984375,231.13671875,183.58203125,1,OK,0.5561515,0.4638485,1.034635,0,1.4210854715202e-14,13860,1122,
11,17,energy,3,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),21496,33244,0,1,1,worker-reported-pid,0,NaN,0.05,75,18,506.54296875,406.8984375,657.1484375,520.2734375,737.83984375,595.39453125,737.83984375,595.39453125,737.83984375,595.39453125,737.83984375,595.39453125,80.69140625,75.12109375,231.296875,188.49609375,1,OK,0.6098786,0.5151214,1.1399655,0,1.4210854715202e-14,13860,1122,
11,17,energy,4,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28052,32272,0,1,1,worker-reported-pid,0,NaN,0.05,151,42,504.46875,402.87890625,657.703125,520.87109375,736.359375,592.26171875,736.359375,592.26171875,736.359375,592.26171875,736.359375,592.26171875,78.65625,71.390625,231.890625,189.3828125,1,OK,1.0875831,1.4874169,2.6041154,0,1.4210854715202e-14,13860,1122,
11,17,energy,5,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33648,25252,0,1,1,worker-reported-pid,0,NaN,0.05,80,20,509.8359375,410.3046875,660.203125,522.609375,740.30078125,597.5234375,740.30078125,597.5234375,740.30078125,597.5234375,740.30078125,597.5234375,80.09765625,74.9140625,230.46484375,187.21875,1,OK,0.6483122,0.545687800000001,1.2114303,0,1.4210854715202e-14,13860,1122,
11,17,energy,6,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33380,8764,0,1,1,worker-reported-pid,0,NaN,0.05,72,18,509.109375,411.640625,661.98828125,524.44921875,741.98046875,596.95703125,741.98046875,596.95703125,741.98046875,596.95703125,741.98046875,596.95703125,79.9921875,72.5078125,232.87109375,185.31640625,1,OK,0.6019695,0.509030500000004,1.126026,0,1.4210854715202e-14,13860,1122,
11,17,energy,7,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),20844,6436,0,1,1,worker-reported-pid,0,NaN,0.05,73,18,508.63671875,411.3984375,660.94921875,523.55078125,739.95703125,595.76953125,739.95703125,595.76953125,739.95703125,595.76953125,739.95703125,595.76953125,79.0078125,72.21875,231.3203125,184.37109375,1,OK,0.5925352,0.5204648,1.1282916,0,1.4210854715202e-14,13860,1122,
11,17,energy,8,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),32996,33740,0,1,1,worker-reported-pid,0,NaN,0.05,71,18,507.51171875,409.67578125,658.21875,520.87109375,739.62109375,596.546875,739.62109375,596.546875,739.62109375,596.546875,739.62109375,596.546875,81.40234375,75.67578125,232.109375,186.87109375,1,OK,0.5940276,0.5119724,1.1220517,0,1.4210854715202e-14,13860,1122,
11,17,energy,9,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),30640,21724,0,1,1,worker-reported-pid,0,NaN,0.05,68,17,511.4140625,414.0078125,661.58984375,524.359375,741.84375,599.015625,741.84375,599.015625,741.84375,599.015625,741.84375,599.015625,80.25390625,74.65625,230.4296875,185.0078125,1,OK,0.5758857,0.482114300000003,1.0718647,0,1.4210854715202e-14,13860,1122,
11,17,energy,10,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),25900,9244,0,1,1,worker-reported-pid,0,NaN,0.05,97,23,509.6875,411.6171875,658.9375,521.703125,739.33984375,595.22265625,739.33984375,595.22265625,739.33984375,595.22265625,739.33984375,595.22265625,80.40234375,73.51953125,229.65234375,183.60546875,1,OK,0.7158492,0.722150800000002,1.4590086,0,1.4210854715202e-14,13860,1122,
11,17,energy,11,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),27632,32212,0,1,1,worker-reported-pid,0,NaN,0.05,157,41,507.2109375,407.0703125,658.99609375,521.9453125,738.296875,595.64453125,738.296875,595.64453125,738.296875,595.64453125,738.296875,595.64453125,79.30078125,73.69921875,231.0859375,188.57421875,1,OK,1.0344675,1.4695325,2.5326398,0,1.4210854715202e-14,13860,1122,
11,17,energy,12,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),5064,6680,0,1,1,worker-reported-pid,0,NaN,0.05,154,41,505.890625,402.78515625,659.98828125,522.6171875,738.890625,594.921875,738.890625,594.921875,738.890625,594.921875,738.890625,594.921875,78.90234375,72.3046875,233,192.13671875,1,OK,1.0390304,1.4619696,2.531501,0,1.4210854715202e-14,13860,1122,
11,17,energy,13,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),580,7164,0,1,1,worker-reported-pid,0,NaN,0.05,167,42,507.44140625,406.8359375,660.8828125,523.5546875,738.58984375,594.49609375,738.58984375,594.49609375,738.58984375,594.49609375,738.58984375,594.49609375,77.70703125,70.94140625,231.1484375,187.66015625,1,OK,1.0652282,1.5237718,2.617426,0,1.4210854715202e-14,13860,1122,
11,17,energy,14,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),24296,5392,0,1,1,worker-reported-pid,0,NaN,0.05,159,42,506.95703125,405.07421875,659.41015625,521.9609375,739.91015625,597.26953125,739.91015625,597.26953125,739.91015625,597.26953125,739.91015625,597.26953125,80.5,75.30859375,232.953125,192.1953125,1,OK,1.0632276,1.4987724,2.5880198,0,1.4210854715202e-14,13860,1122,
11,17,energy,15,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),30424,6408,0,1,1,worker-reported-pid,0,NaN,0.05,160,40,508.1796875,409.2421875,659.9765625,522.83984375,738.90234375,594.7265625,738.90234375,594.7265625,738.90234375,594.7265625,738.90234375,594.7265625,78.92578125,71.88671875,230.72265625,185.484375,1,OK,1.0433342,1.4426658,2.513388,0,1.4210854715202e-14,13860,1122,
11,17,energy,16,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),11756,27220,0,1,1,worker-reported-pid,0,NaN,0.05,77,20,509.76171875,412.625,660.7109375,523.734375,741.87890625,597.65234375,741.87890625,597.65234375,741.87890625,597.65234375,741.87890625,597.65234375,81.16796875,73.91796875,232.1171875,185.02734375,1,OK,0.6152417,0.553758299999997,1.1898924,0,1.4210854715202e-14,13860,1122,
11,17,energy,17,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),34808,12440,0,1,1,worker-reported-pid,0,NaN,0.05,158,41,508.546875,409.3671875,660.3359375,522.77734375,739.03515625,595.98046875,739.03515625,595.98046875,739.03515625,595.98046875,739.03515625,595.98046875,78.69921875,73.203125,230.48828125,186.61328125,1,OK,1.0366017,1.48239830000001,2.5470094,0,1.4210854715202e-14,13860,1122,
11,17,energy,18,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),16060,33144,0,1,1,worker-reported-pid,0,NaN,0.05,186,42,507.9921875,408.82421875,660.13671875,522.23046875,737.31640625,593.75390625,737.31640625,593.75390625,737.31640625,593.75390625,737.31640625,593.75390625,77.1796875,71.5234375,229.32421875,184.9296875,1,OK,1.1076003,1.4373997,2.5798294,0,1.4210854715202e-14,13860,1122,
11,17,energy,19,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),3164,31136,0,1,1,worker-reported-pid,0,NaN,0.05,79,22,506.65625,406.50390625,661.4296875,523.7890625,743.71875,601.06640625,743.71875,601.06640625,743.71875,601.06640625,743.71875,601.06640625,82.2890625,77.27734375,237.0625,194.5625,1,OK,0.6629041,0.6390959,1.3205527,0,1.4210854715202e-14,13860,1122,
11,17,energy,20,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),16292,20240,0,1,1,worker-reported-pid,0,NaN,0.05,165,42,508.47265625,411.2734375,659.29296875,521.3984375,738.046875,593.7265625,738.046875,593.7265625,738.046875,593.7265625,738.046875,593.7265625,78.75390625,72.328125,229.57421875,182.453125,1,OK,1.0887672,1.5192328,2.6329333,0,1.4210854715202e-14,13860,1122,
11,17,time,1,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),17572,28432,0,1,1,worker-reported-pid,0,NaN,0.05,165,46,509.16796875,410.79296875,659.375,522.24609375,739.84375,598.37109375,739.84375,598.37109375,739.84375,598.37109375,739.84375,598.37109375,80.46875,76.125,230.67578125,187.578125,1,OK,1.414033,1.449967,2.8887515,0,0,13860,1122,
11,17,time,2,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),1036,33676,0,1,1,worker-reported-pid,0,NaN,0.05,71,21,507.546875,408.5,657.96875,520.98828125,739.33203125,595.56640625,739.33203125,595.56640625,739.33203125,595.56640625,739.33203125,595.56640625,81.36328125,74.578125,231.78515625,187.06640625,1,OK,0.7985274,0.462472600000003,1.2741555,0,0,13860,1122,
11,17,time,3,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),15924,31756,0,1,1,worker-reported-pid,0,NaN,0.05,79,23,508.17578125,411,659.640625,522.37890625,741.00390625,599.234375,741.00390625,599.234375,741.00390625,599.234375,741.00390625,599.234375,81.36328125,76.85546875,232.828125,188.234375,1,OK,0.871531,0.541469000000004,1.4264724,0,0,13860,1122,
11,17,time,4,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),2692,31752,0,1,1,worker-reported-pid,0,NaN,0.05,186,52,505.3125,404.5390625,657.21484375,520.21875,736.0078125,592.5078125,736.0078125,592.5078125,736.0078125,592.5078125,736.0078125,592.5078125,78.79296875,72.2890625,230.6953125,187.96875,1,OK,1.6469568,1.5490432,3.2210566,0,0,13860,1122,
11,17,time,5,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),23760,28520,0,1,1,worker-reported-pid,0,NaN,0.05,84,25,507.8515625,409.99609375,660.21875,522.8359375,741.2578125,597.10546875,741.2578125,597.10546875,741.2578125,597.10546875,741.2578125,597.10546875,81.0390625,74.26953125,233.40625,187.109375,1,OK,0.9375321,0.5934679,1.5474855,0,0,13860,1122,
11,17,time,6,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),12592,32496,0,1,1,worker-reported-pid,0,NaN,0.05,76,22,507.671875,406.2109375,661.27734375,524.19140625,741.60546875,597.78125,741.60546875,597.78125,741.60546875,597.78125,741.60546875,597.78125,80.328125,73.58984375,233.93359375,191.5703125,1,OK,0.8504198,0.505580199999995,1.3697801,0,0,13860,1122,
11,17,time,7,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),15800,28368,0,1,1,worker-reported-pid,0,NaN,0.05,75,22,505.18359375,402.03125,658.66796875,521.7421875,739.3203125,595.87109375,739.3203125,595.87109375,739.3203125,595.87109375,739.3203125,595.87109375,80.65234375,74.12890625,234.13671875,193.83984375,1,OK,0.8470168,0.506983199999999,1.368917,0,0,13860,1122,
11,17,time,8,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),4496,9292,0,1,1,worker-reported-pid,0,NaN,0.05,77,22,508.87109375,409.78125,659.63671875,521.92578125,740.66796875,596.46484375,740.66796875,596.46484375,740.66796875,596.46484375,740.66796875,596.46484375,81.03125,74.5390625,231.796875,186.68359375,1,OK,0.8564943,0.5115057,1.3839326,0,0,13860,1122,
11,17,time,9,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),29892,19308,0,1,1,worker-reported-pid,0,NaN,0.05,72,21,505.9765625,409.3203125,658.79296875,521.6171875,740.18359375,596.44140625,740.18359375,596.44140625,740.18359375,596.44140625,740.18359375,596.44140625,81.390625,74.82421875,234.20703125,187.12109375,1,OK,0.8250216,0.4889784,1.3294349,0,0,13860,1122,
11,17,time,10,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),20032,24688,0,1,1,worker-reported-pid,0,NaN,0.05,86,26,507.87890625,406.37890625,662.87890625,525.6328125,743.046875,598.83203125,743.046875,598.83203125,743.046875,598.83203125,743.046875,598.83203125,80.16796875,73.19921875,235.16796875,192.453125,1,OK,0.9325527,0.659447299999999,1.6111338,0,0,13860,1122,
11,17,time,11,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),15976,10708,0,1,1,worker-reported-pid,0,NaN,0.05,160,47,507.34765625,406.41015625,661.76171875,524.66796875,742.12109375,599.25390625,742.12109375,599.25390625,742.12109375,599.25390625,742.12109375,599.25390625,80.359375,74.5859375,234.7734375,192.84375,1,OK,1.4446796,1.4583204,2.9307378,0,0,13860,1122,
11,17,time,12,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),31460,27080,0,1,1,worker-reported-pid,0,NaN,0.05,159,46,508.79296875,411.5,662.05859375,524.7421875,741.53515625,597.59375,741.53515625,597.59375,741.53515625,597.59375,741.53515625,597.59375,79.4765625,72.8515625,232.7421875,186.09375,1,OK,1.4308467,1.4601533,2.9151378,0,0,13860,1122,
11,17,time,13,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),34136,34192,0,1,1,worker-reported-pid,0,NaN,0.05,166,47,505.796875,400.5859375,660.69140625,523.44921875,739.91015625,596.29296875,739.91015625,596.29296875,739.91015625,596.29296875,739.91015625,596.29296875,79.21875,72.84375,234.11328125,195.70703125,1,OK,1.4399196,1.4920804,2.958434,0,0,13860,1122,
11,17,time,14,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),18384,33984,0,1,1,worker-reported-pid,0,NaN,0.05,170,49,508.16796875,410.9453125,661.4921875,524.234375,741.98828125,598.40625,741.98828125,598.40625,741.98828125,598.40625,741.98828125,598.40625,80.49609375,74.171875,233.8203125,187.4609375,1,OK,1.5096518,1.4893482,3.0277843,0,0,13860,1122,
11,17,time,15,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),21956,20348,0,1,1,worker-reported-pid,0,NaN,0.05,183,48,507.2734375,408.24609375,660.8359375,523.4140625,739.9375,595.953125,739.9375,595.953125,739.9375,595.953125,739.9375,595.953125,79.1015625,72.5390625,232.6640625,187.70703125,1,OK,1.4579319,1.4610681,2.9506236,0,0,13860,1122,
11,17,time,16,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),19488,34752,0,1,1,worker-reported-pid,0,NaN,0.05,76,22,509.59765625,409.36328125,661.55078125,524.078125,742.30859375,598.56640625,742.30859375,598.56640625,742.30859375,598.56640625,742.30859375,598.56640625,80.7578125,74.48828125,232.7109375,189.203125,1,OK,0.8560546,0.508945400000002,1.3792873,0,0,13860,1122,
11,17,time,17,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),2920,1036,0,1,1,worker-reported-pid,3,NaN,0.05,168,46,507.25390625,405.9296875,660.6171875,523.94140625,740.40234375,598.59375,740.40234375,598.59375,740.40234375,598.59375,740.40234375,598.59375,79.78515625,74.65234375,233.1484375,192.6640625,1,OK,1.4477036,1.4592964,2.9336435,0,0,13860,1122,
11,17,time,18,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),25200,34756,0,1,1,worker-reported-pid,0,NaN,0.05,174,48,509.4765625,412.359375,660.30078125,523.28515625,740.83984375,597.12109375,740.83984375,597.12109375,740.83984375,597.12109375,740.83984375,597.12109375,80.5390625,73.8359375,231.36328125,184.76171875,1,OK,1.4862228,1.4837772,2.9991193,0,0,13860,1122,
11,17,time,19,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),6916,32348,0,1,1,worker-reported-pid,0,NaN,0.05,78,22,510.96484375,411.2265625,661.8515625,524.41015625,742.9296875,599.14453125,742.9296875,599.14453125,742.9296875,599.14453125,742.9296875,599.14453125,81.078125,74.734375,231.96484375,187.91796875,1,OK,0.8656186,0.5153814,1.3956936,0,0,13860,1122,
11,17,time,20,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),34544,8356,0,1,1,worker-reported-pid,0,NaN,0.05,163,48,507.99609375,407.94921875,660.08984375,523.0390625,740.5234375,596.91015625,740.5234375,596.91015625,740.5234375,596.91015625,740.5234375,596.91015625,80.43359375,73.87109375,232.52734375,188.9609375,1,OK,1.4606656,1.50233439999999,2.9875222,0,0,13860,1122,
12,22,cost,1,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),10760,12252,0,1,1,worker-reported-pid,0,NaN,0.05,186,75,509,411.625,663.46875,525.23046875,761.76171875,618.69140625,761.76171875,618.69140625,761.76171875,618.69140625,761.76171875,618.69140625,98.29296875,93.4609375,252.76171875,207.06640625,1,OK,3.1151466,1.5368534,4.6769684,0,0,16284,1224,
12,22,cost,2,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),26784,11948,0,1,1,worker-reported-pid,0,NaN,0.05,89,36,505.72265625,408.1171875,658.6484375,520.83203125,759.03515625,616.38671875,759.03515625,616.38671875,759.03515625,616.38671875,759.03515625,616.38671875,100.38671875,95.5546875,253.3125,208.26953125,1,OK,1.7410793,0.4859207,2.2398604,0,0,16284,1224,
12,22,cost,3,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),26588,33092,0,1,1,worker-reported-pid,0,NaN,0.05,99,39,505.078125,405.4453125,662.71875,523.921875,760.26171875,616.8125,760.26171875,616.8125,760.26171875,616.8125,760.26171875,616.8125,97.54296875,92.890625,255.18359375,211.3671875,1,OK,1.8994371,0.553562899999996,2.4665035,0,0,16284,1224,
12,22,cost,4,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),32804,30608,0,1,1,worker-reported-pid,0,NaN,0.05,102,41,506.08984375,403.859375,664.3984375,525.81640625,762.91796875,619.5859375,762.91796875,619.5859375,762.91796875,619.5859375,762.91796875,619.5859375,98.51953125,93.76953125,256.828125,215.7265625,1,OK,1.9474708,0.623529199999998,2.5850981,0,0,16284,1224,
12,22,cost,5,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33148,29100,0,1,1,worker-reported-pid,0,NaN,0.05,104,39,506.0625,406.30078125,662.3125,523.62890625,761.12109375,617.5390625,761.12109375,617.5390625,761.12109375,617.5390625,761.12109375,617.5390625,98.80859375,93.91015625,255.05859375,211.23828125,1,OK,1.8774676,0.5585324,2.4527817,0,0,16284,1224,
12,22,cost,6,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28472,23280,0,1,1,worker-reported-pid,0,NaN,0.05,95,38,508.31640625,409.05859375,663.4609375,524.90625,760.625,617.22265625,760.625,617.22265625,760.625,617.22265625,760.625,617.22265625,97.1640625,92.31640625,252.30859375,208.1640625,1,OK,1.8578628,0.5341372,2.4057211,0,0,16284,1224,
12,22,cost,7,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),14544,3596,0,1,1,worker-reported-pid,0,NaN,0.05,96,39,508.1640625,408.046875,662.62890625,524.0234375,762.15625,618.8046875,762.15625,618.8046875,762.15625,618.8046875,762.15625,618.8046875,99.52734375,94.78125,253.9921875,210.7578125,1,OK,1.8508667,0.538133299999999,2.4026901,0,0,16284,1224,
12,22,cost,8,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),23576,8820,0,1,1,worker-reported-pid,0,NaN,0.05,98,41,505.71484375,406.6953125,662.296875,523.9609375,759.3203125,616.20703125,759.3203125,616.20703125,759.3203125,616.20703125,759.3203125,616.20703125,97.0234375,92.24609375,253.60546875,209.51171875,1,OK,1.8963848,0.6036152,2.5140902,0,0,16284,1224,
12,22,cost,9,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),26632,29160,0,1,1,worker-reported-pid,0,NaN,0.05,91,37,511.16015625,416.265625,663.1953125,525.04296875,761.46484375,618.62890625,761.46484375,618.62890625,761.46484375,618.62890625,761.46484375,618.62890625,98.26953125,93.5859375,250.3046875,202.36328125,1,OK,1.8025626,0.503437400000005,2.3189249,0,0,16284,1224,
12,22,cost,10,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),32116,1776,0,1,1,worker-reported-pid,0,NaN,0.05,167,79,507.13671875,408.6328125,665.73046875,527.34375,763.1875,619.9765625,763.1875,619.9765625,763.1875,619.9765625,763.1875,619.9765625,97.45703125,92.6328125,256.05078125,211.34375,1,OK,3.2458564,1.6031436,4.8813515,0,0,16284,1224,
12,22,cost,11,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),4408,26288,0,1,1,worker-reported-pid,0,NaN,0.05,197,76,506.76171875,405.15625,662.58984375,524.29296875,760.35546875,619.41796875,760.35546875,619.41796875,760.35546875,619.41796875,760.35546875,619.41796875,97.765625,95.125,253.59375,214.26171875,1,OK,3.1620169,1.5369831,4.7308548,0,0,16284,1224,
12,22,cost,12,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),10480,27632,0,1,1,worker-reported-pid,0,NaN,0.05,201,77,508.76171875,408.2578125,663.796875,525.484375,759.78125,616.69921875,759.78125,616.69921875,759.78125,616.69921875,759.78125,616.69921875,95.984375,91.21484375,251.01953125,208.44140625,1,OK,3.1851531,1.6008469,4.8125578,0,0,16284,1224,
12,22,cost,13,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33996,5324,0,1,1,worker-reported-pid,0,NaN,0.05,204,79,507.8359375,409.09765625,662.93359375,524.72265625,758.95703125,616.26171875,758.95703125,616.26171875,758.95703125,616.26171875,758.95703125,616.26171875,96.0234375,91.5390625,251.12109375,207.1640625,1,OK,3.2230505,1.6209495,4.8693509,0,0,16284,1224,
12,22,cost,14,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33960,34064,0,1,1,worker-reported-pid,0,NaN,0.05,107,40,508.1171875,436.3046875,662.97265625,536.54296875,761.48046875,630.50390625,761.48046875,630.50390625,761.48046875,630.50390625,761.48046875,630.50390625,98.5078125,93.9609375,253.36328125,194.19921875,1,OK,1.8978385,0.5481615,2.4605609,0,0,16284,1224,
12,22,cost,15,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),14216,32224,0,1,1,worker-reported-pid,0,NaN,0.05,220,80,507.77734375,408.3515625,662.33984375,523.30859375,759.55859375,616.70703125,759.55859375,616.70703125,759.55859375,616.70703125,759.55859375,616.70703125,97.21875,93.3984375,251.78125,208.35546875,1,OK,3.2815029,1.7244971,5.035244,0,0,16284,1224,
12,22,cost,16,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),30284,34564,0,1,1,worker-reported-pid,0,NaN,0.05,100,40,509.30859375,413.65234375,664.32421875,525.3984375,760.75390625,617.2109375,760.75390625,617.2109375,760.75390625,617.2109375,760.75390625,617.2109375,96.4296875,91.8125,251.4453125,203.55859375,1,OK,1.9441639,0.539836100000002,2.498401,0,0,16284,1224,
12,22,cost,17,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),34512,31828,0,1,1,worker-reported-pid,0,NaN,0.05,192,75,510.36328125,414.34375,663.93359375,525.234375,762.13671875,618.98828125,762.13671875,618.98828125,762.13671875,618.98828125,762.13671875,618.98828125,98.203125,93.75390625,251.7734375,204.64453125,1,OK,3.1810059,1.4699941,4.6763439,0,0,16284,1224,
12,22,cost,18,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),12148,33664,0,1,1,worker-reported-pid,0,NaN,0.05,205,75,508.3359375,409.3359375,664.02734375,525.8828125,760.09765625,617.16015625,760.09765625,617.16015625,760.09765625,617.16015625,760.09765625,617.16015625,96.0703125,91.27734375,251.76171875,207.82421875,1,OK,3.1270051,1.5239949,4.676088,0,0,16284,1224,
12,22,cost,19,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28532,12120,0,1,1,worker-reported-pid,0,NaN,0.05,101,40,507.15234375,407.25,662.4453125,523.46484375,760.765625,617.1953125,760.765625,617.1953125,760.765625,617.1953125,760.765625,617.1953125,98.3203125,93.73046875,253.61328125,209.9453125,1,OK,1.9237568,0.558243199999999,2.4984209,0,0,16284,1224,
12,22,cost,20,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),16444,29012,0,1,1,worker-reported-pid,0,NaN,0.05,203,77,508.6640625,408.4296875,662.0703125,523.55859375,759.05859375,615.875,759.05859375,615.875,759.05859375,615.875,759.05859375,615.875,96.98828125,92.31640625,250.39453125,207.4453125,1,OK,3.2073691,1.5936309,4.8274849,0,0,16284,1224,
12,22,distance,1,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28064,25388,0,1,1,worker-reported-pid,0,NaN,0.05,159,41,505.55859375,407.49609375,661.09765625,522.61328125,760.30859375,617.12890625,760.30859375,617.12890625,760.30859375,617.12890625,760.30859375,617.12890625,99.2109375,94.515625,254.75,209.6328125,1,OK,0.9714718,1.5515282,2.5513079,0,0,16284,1224,
12,22,distance,2,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),31752,31008,0,1,1,worker-reported-pid,0,NaN,0.05,67,16,508.2578125,409.6953125,661.1953125,522.87890625,761.3203125,617.88671875,761.3203125,617.88671875,761.3203125,617.88671875,761.3203125,617.88671875,100.125,95.0078125,253.0625,208.19140625,1,OK,0.5200993,0.483900700000001,1.017095,0,0,16284,1224,
12,22,distance,3,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),14260,25968,0,1,1,worker-reported-pid,0,NaN,0.05,79,18,507.4921875,407.83984375,664.44140625,526.15234375,763.14453125,620.0703125,763.14453125,620.0703125,763.14453125,620.0703125,763.14453125,620.0703125,98.703125,93.91796875,255.65234375,212.23046875,1,OK,0.5782459,0.5497541,1.1426398,0,0,16284,1224,
12,22,distance,4,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),15976,33600,0,1,1,worker-reported-pid,0,NaN,0.05,79,18,508.12890625,407.89453125,662.4921875,524.2890625,761.453125,618.53125,761.453125,618.53125,761.453125,618.53125,761.453125,618.53125,98.9609375,94.2421875,253.32421875,210.63671875,1,OK,0.5767503,0.538249700000002,1.1296823,0,0,16284,1224,
12,22,distance,5,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),28308,32440,0,1,1,worker-reported-pid,0,NaN,0.05,83,20,509.734375,415.73046875,662.58203125,524.12109375,761.7734375,618.65234375,761.7734375,618.65234375,761.7734375,618.65234375,761.7734375,618.65234375,99.19140625,94.53125,252.0390625,202.921875,1,OK,0.6383604,0.5826396,1.237482,0,0,16284,1224,
12,22,distance,6,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),11472,9848,0,1,1,worker-reported-pid,0,NaN,0.05,76,18,509.66796875,412.3359375,664.70703125,526.515625,765.93359375,622.9296875,765.93359375,622.9296875,765.93359375,622.9296875,765.93359375,622.9296875,101.2265625,96.4140625,256.265625,210.59375,1,OK,0.5672573,0.584742700000001,1.1659967,0,0,16284,1224,
12,22,distance,7,Optimal,0,Successfully solved (Successfully solved (INTLINPROG)),33708,32784,0,1,1,worker-reported-pid,0,NaN,0.05,76,19,504.97265625,405.87890625,659.9765625,521.55078125,760.01171875,616.47265625,760.01171875,616.47265625,760.01171875,616.47265625,760.01171875,616.47265625,100.03515625,94.921875,255.0390625,210.59375,1,OK,0.5684678,0.554532199999999,1.1394667,0,0,16284,1224,
